gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1321942243	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d1accaf2-4cb0-4706-8b1e-d92775989858	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832	ZZ		bc092ff0-02e4-11dc-991f-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	USNM	Mammals	502722	Y 13			CC0_1_0		Collector Unknown			2018-12-07T22:07:17.422Z		
1321914715	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d071de08-1050-402e-951f-ec91dcd870d3	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	TW	Yung Foh Lee	bc092ff0-02e4-11dc-991f-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	308865	FM 799			CC0_1_0		C. Cheng			2018-12-07T22:06:59.349Z		
1321900597	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3cfd2c4da-29a4-4e22-ba17-b802acf5c38c	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata		SPECIES	Manis crassicaudata É.Geoffroy Saint-Hilaire, 1803	IN		bc092ff0-02e4-11dc-991f-b8a03c50a862									1878-01-01T00:00:00Z			1878	5219633	5219633	PRESERVED_SPECIMEN	USNM	Mammals	13065	241			CC0_1_0		Collector Unknown			2018-12-07T22:06:49.406Z		
1321855796	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3cdd670ac-f669-4568-ad0c-d7799c5926f2	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	GH	Adamso	bc092ff0-02e4-11dc-991f-b8a03c50a862	6.08	-1.77							1969-08-09T00:00:00Z	9	8	1969	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	465928	17			CC0_1_0		W. Murdoch			2018-12-07T22:06:16.380Z		GEODETIC_DATUM_ASSUMED_WGS84
1321853755	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3cdbf9a67-939a-4198-a847-51dc43580f8e	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	VN	Phong Saly	bc092ff0-02e4-11dc-991f-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	240481	1239			CC0_1_0		F. Wulsin			2018-12-07T22:06:15.105Z		
1321736350	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c88641b4-3d7a-40aa-8ee4-f80c4934ee24	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	TW	Pei Tou Mountain	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-05-29T00:00:00Z	29	5	1958	5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	311292	574			CC0_1_0		C. Cheng			2018-12-07T22:04:52.849Z		
1321690525	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c67c754d-0228-44b1-a832-149b65368f2b	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ZZ		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-07-31T00:00:00Z	31	7	1966	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	364959	NZP 22288			CC0_1_0		Collector Unknown			2018-12-07T14:33:55.721Z		
1321680290	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c607c6e1-376b-4432-852e-3d38285ffbd8	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	ZZ		bc092ff0-02e4-11dc-991f-b8a03c50a862									1998-03-09T00:00:00Z	9	3	1998	5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	582702	PZ 6548			CC0_1_0		Collector Unknown			2018-12-07T14:33:49.229Z	STILLIMAGE	
1321680047	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c6044524-3203-4288-9fc8-af00cecfc9d4	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766	LR	Tars Town, 25 Km N Zwedru	bc092ff0-02e4-11dc-991f-b8a03c50a862	6.22	-8.13							1971-07-29T00:00:00Z	29	7	1971	5219649	5219649	PRESERVED_SPECIMEN	USNM	Mammals	481807	1763			CC0_1_0		D. Schlitter			2018-12-07T14:33:49.128Z		GEODETIC_DATUM_ASSUMED_WGS84
1321608690	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c2d938b1-53c4-4221-bd6b-b39a62b6ce04	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	GH	Yabraso	bc092ff0-02e4-11dc-991f-b8a03c50a862	8.07	-1.8							1968-04-11T00:00:00Z	11	4	1968	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	435022	6688			CC0_1_0		J. Geest			2018-12-07T14:32:57.407Z		GEODETIC_DATUM_ASSUMED_WGS84
1321566705	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c0ffd7c2-24d7-439d-b5a2-094428d06602	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	LR	Tars Town, 25 Km N Zwedru	bc092ff0-02e4-11dc-991f-b8a03c50a862									1971-07-20T00:00:00Z	20	7	1971	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	582985	DAS 1683			CC0_1_0		D. Schlitter			2018-12-07T14:32:29.762Z		
1321566197	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c0fafe69-5192-4b8e-9d5f-221700a8ad0f	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CI	Yabrasso	bc092ff0-02e4-11dc-991f-b8a03c50a862	7.43	-3.47							1969-06-23T00:00:00Z	23	6	1969	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	576121	LWR 1504			CC0_1_0		L. Robbins			2018-12-07T14:32:29.396Z		GEODETIC_DATUM_ASSUMED_WGS84
1321507196	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3be5c077d-1866-4aa6-93b9-cc8569825bf1	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	BJ	Zizonkame	bc092ff0-02e4-11dc-991f-b8a03c50a862	7.92	2.02							1968-04-15T00:00:00Z	15	4	1968	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	439127	1152			CC0_1_0		J. LeDuc			2018-12-07T14:31:42.302Z		GEODETIC_DATUM_ASSUMED_WGS84
1321503674	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3be3349f7-5681-471e-b7a5-4f1262a082f1	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	ZZ		bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-06-16T00:00:00Z	16	6	1958	5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	307385	NZP 17189			CC0_1_0		Collector Unknown			2018-12-07T14:31:40.215Z		
1321470296	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3bcb93d91-1b4a-4270-9a25-5fc8e5e572d0	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ID	Pontianak	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-07-19T00:00:00Z	19	7	1905	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	142460	4288			CC0_1_0		W. Abbott			2018-12-07T14:31:21.885Z		
1321468572	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3bca530c9-7c13-4ef8-95d8-5921a82382e7	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	TW	Yung Foh Lee	bc092ff0-02e4-11dc-991f-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	308864	FM 794			CC0_1_0		C. Cheng			2018-12-07T14:31:10.250Z		
1321420096	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ba860ba1-7bc1-44cf-b37e-b622202735d9	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN	Wammagai, Between Tengueh And Yunlung	bc092ff0-02e4-11dc-991f-b8a03c50a862									1923-03-01T00:00:00Z		3	1923	5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	240168	No Number			CC0_1_0		J. Rock			2018-12-07T14:30:43.463Z		
1321378284	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b8b097e7-9f14-4f12-846a-27bc266bbd71	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Aguleri, 1.5 Mi E	bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-03-01T00:00:00Z	1	3	1966	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	377284	2069			CC0_1_0		H. Herbert			2018-12-07T14:30:15.550Z		
1321357559	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b7c6005f-310a-4f2d-a979-b0a94dddec2a	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ID	Pontianak	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-07-20T00:00:00Z	20	7	1905	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	142461	4289			CC0_1_0		W. Abbott			2018-12-07T14:29:54.874Z		
1321308463	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b597c3ef-4025-4418-ba87-12f26e252871	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766	LR	Tars Town, 25 Km N Zwedru	bc092ff0-02e4-11dc-991f-b8a03c50a862	6.22	-8.13							1971-07-09T00:00:00Z	9	7	1971	5219649	5219649	PRESERVED_SPECIMEN	USNM	Mammals	481805	1510			CC0_1_0		D. Schlitter			2018-12-07T14:29:26.427Z		GEODETIC_DATUM_ASSUMED_WGS84
1321275969	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b42511a2-316b-44ab-b3b4-0b1ae1f7e96e	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CD	Bumba Zone, Yalosemba	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.58	21.85							1979-06-28T00:00:00Z	28	6	1979	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	537784	WHO 012884			CC0_1_0		C. Robbins			2018-12-07T14:29:07.843Z		GEODETIC_DATUM_ASSUMED_WGS84
1321210004	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b13b8f9d-12dd-4894-a82a-2698347bffae	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	TH	Trong	bc092ff0-02e4-11dc-991f-b8a03c50a862									1896-05-30T00:00:00Z	30	5	1896	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	83250	No Number			CC0_1_0		W. Abbott			2018-12-07T14:28:28.142Z		
1321006899	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a844ae25-fc8f-4d9c-b727-c96caef55243	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766	GA	Fernan Vaz, Ntyonga	bc092ff0-02e4-11dc-991f-b8a03c50a862									1917-10-19T00:00:00Z	19	10	1917	5219649	5219649	PRESERVED_SPECIMEN	USNM	Mammals	218835	329			CC0_1_0		C. Aschemeier			2018-12-06T01:25:11.290Z		
1320982021	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a72b574a-c0ec-49d1-91da-bb2e205e26ff	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ZZ		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-07-24T00:00:00Z	24	7	1966	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	364958	NZP 22272			CC0_1_0		Collector Unknown			2018-12-06T01:24:58.214Z		
1320933664	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a509d38a-b040-4918-a180-924ff6de6683	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	TW	Lin Kuei	bc092ff0-02e4-11dc-991f-b8a03c50a862									1951-05-15T00:00:00Z	15	5	1951	5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	332899	FM 2214			CC0_1_0		R. Kuntz			2018-12-06T01:24:32.841Z		
1320923448	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a49782d6-eeab-4bdc-b3d2-90599a7f148f	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	TW		bc092ff0-02e4-11dc-991f-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	334338	FM 1031			CC0_1_0		R. Kuntz			2018-12-06T01:24:27.082Z		
1320857526	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a1ac3beb-92c6-4fdd-a720-7ccfb760feb6	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	VN	Khe Sanh	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-12-22T00:00:00Z	22	12	1965	5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	356431	520			CC0_1_0		T. Mcintyre			2018-12-06T01:23:46.302Z		
1320820189	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a0080504-011a-4692-b524-7a35653923f3	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	MY	Ranau	bc092ff0-02e4-11dc-991f-b8a03c50a862									1960-09-21T00:00:00Z	21	9	1960	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	317200	MJ 1801			CC0_1_0		R. Kuntz			2018-12-06T01:23:26.464Z		
1320716763	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/39b75d1b1-b422-4a32-8a58-8e48cb7f00ba	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CI	Ehania	bc092ff0-02e4-11dc-991f-b8a03c50a862	5.28	-3.07							1969-01-08T00:00:00Z	8	1	1969	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	450072	2810			CC0_1_0		J. LeDuc			2018-12-06T01:22:28.964Z		GEODETIC_DATUM_ASSUMED_WGS84
1320611340	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/396cdc732-5c5e-49d8-a41e-e8e97b14c664	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	TW	Tung Shi, 6 Mi S, Ma-An Lio	bc092ff0-02e4-11dc-991f-b8a03c50a862					488.0				1952-04-11T00:00:00Z	11	4	1952	5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	294178	7256			CC0_1_0		D. Johnson			2018-12-06T01:21:28.886Z		
1320403102	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38d96c1c7-ce8d-4a77-8a19-d8e41c1e7a7f	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN	Foochow	bc092ff0-02e4-11dc-991f-b8a03c50a862									1922-03-22T00:00:00Z	22	3	1922	5219638	5219638	PRESERVED_SPECIMEN	USNM	Mammals	238735	1197			CC0_1_0		A. Sowerby			2018-12-06T01:19:25.774Z		
1320331932	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38a7158f0-b814-48d4-a6f4-ee0d7f3546e6	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815	LR	Bopolo, 7 Hours Walk West Of Monrovia	bc092ff0-02e4-11dc-991f-b8a03c50a862									1940-01-01T00:00:00Z			1940	5219631	5219631	PRESERVED_SPECIMEN	USNM	Mammals	269706	No Number			CC0_1_0		Collector Unknown			2018-12-06T01:18:45.415Z	STILLIMAGE	
1320304806	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3893c7a88-937e-4ab4-8b9d-ce46c7cc7de6	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	LR	Tars Town, 25 Km N Zwedru	bc092ff0-02e4-11dc-991f-b8a03c50a862	6.22	-8.13							1971-07-22T00:00:00Z	22	7	1971	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	481813	1704			CC0_1_0		D. Schlitter			2018-12-06T01:18:29.617Z		GEODETIC_DATUM_ASSUMED_WGS84
1320291869	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/388aa765f-0441-417f-b92f-6e0ccfb9daac	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Benin City	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-12-17T00:00:00Z	17	12	1965	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	377283	1650			CC0_1_0		H. Herbert			2018-12-06T01:18:21.902Z		
1320280957	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3882b5980-442e-4d0b-a5c3-f5c182feb171	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	LR	Tars Town, 25 Km N Zwedru	bc092ff0-02e4-11dc-991f-b8a03c50a862	6.22	-8.13							1971-07-20T00:00:00Z	20	7	1971	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	481811	1683			CC0_1_0		D. Schlitter			2018-12-06T01:18:15.429Z		GEODETIC_DATUM_ASSUMED_WGS84
1320280350	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38823d157-74b5-4fa6-80d5-0d6af54c258d	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	TH		bc092ff0-02e4-11dc-991f-b8a03c50a862													5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	140846	2521			CC0_1_0		Kim Ha Seng			2018-12-06T01:18:14.915Z		
1320189568	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3841f656e-1b5e-4552-91a9-511d78e04f99	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766	ZZ		bc092ff0-02e4-11dc-991f-b8a03c50a862													5219649	5219649	PRESERVED_SPECIMEN	USNM	Mammals	A22985	No Number			CC0_1_0		Collector Unknown			2018-12-06T01:17:21.766Z	STILLIMAGE	
1320176692	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3838cde02-fb2f-4cf7-90ac-736e866eaf9c	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CD	Bumba Zone, Yalosemba	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.58	21.85							1979-06-20T00:00:00Z	20	6	1979	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	537783	WHO 012503			CC0_1_0		C. Robbins			2018-12-06T01:17:14.172Z		GEODETIC_DATUM_ASSUMED_WGS84
1320146654	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38237467d-8a23-4fc0-963c-31c65de839f2	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	GA	Pemba Nyambi, Ngori	bc092ff0-02e4-11dc-991f-b8a03c50a862									1918-08-25T00:00:00Z	25	8	1918	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	220403	900			CC0_1_0		C. Aschemeier			2018-12-06T01:16:56.462Z		
1320070770	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/37edcc719-5f7c-48ea-8044-0716ddf636c6	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	LR		bc092ff0-02e4-11dc-991f-b8a03c50a862									1955-01-01T00:00:00Z			1955	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	398955	No Number			CC0_1_0		B. Burch			2018-12-06T01:16:10.450Z		
1320060398	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/37e6866fb-5a46-4660-be31-c9bee5d2dbc7	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ID	Pagi Islands, South Pagi Islands	bc092ff0-02e4-11dc-991f-b8a03c50a862									1902-11-21T00:00:00Z	21	11	1902	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	121517	2077			CC0_1_0		W. Abbott			2018-12-06T01:16:04.167Z		
1319943171	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3793f183b-97e6-4001-953d-a6768e7b7839	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	LR	Tars Town, 25 Km N Zwedru	bc092ff0-02e4-11dc-991f-b8a03c50a862	6.22	-8.13							1971-07-17T00:00:00Z	17	7	1971	5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	481810	1631			CC0_1_0		D. Schlitter			2018-12-06T01:14:49Z		GEODETIC_DATUM_ASSUMED_WGS84
1319922749	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/37855bf15-32b4-4251-b747-68b77c82c627	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832	ZZ		bc092ff0-02e4-11dc-991f-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	USNM	Mammals	268914	PAS 511			CC0_1_0		Collector Unknown			2018-12-06T01:14:36.068Z		
1319852894	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3753bfc6c-4ee0-4b52-970e-86911b5bde05	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ID	Pulo Nias, Mojeia River	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-03-15T00:00:00Z	15	3	1905	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	141165	4139			CC0_1_0		W. Abbott			2018-12-06T01:13:50.694Z		
1319683162	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36db9d64d-0167-4166-b8bb-c4ad5dded273	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ID	Barrai Indai, Kendawangan River	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-07-19T00:00:00Z	19	7	1909	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	153975	6063			CC0_1_0		W. Abbott			2018-12-08T22:06:32.235Z		
1319657459	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36c93d789-007e-496d-9404-c555c8e2f98b	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ID	Buitenzorg	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-03-26T00:00:00Z	26	3	1909	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	154924	156			CC0_1_0		O. Bryant			2018-12-08T22:06:13.686Z		
1319625568	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36b2e8277-a8b7-43b5-b46e-6fb86b8b7ce3	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ID	Singkep Island, South China Sea	bc092ff0-02e4-11dc-991f-b8a03c50a862									1901-09-05T00:00:00Z	5	9	1901	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	113114	1287			CC0_1_0		W. Abbott			2018-12-08T22:05:52.389Z		
1319550061	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/367d50aba-490c-418a-8ab5-faac39f92372	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CD	Near Karawa, Bwaka Region	bc092ff0-02e4-11dc-991f-b8a03c50a862	3.33	20.3											5219635	5219635	PRESERVED_SPECIMEN	USNM	Mammals	448340	No Number			CC0_1_0		L. Lanoie			2018-12-08T22:05:05.377Z		GEODETIC_DATUM_ASSUMED_WGS84
1319522870	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/366a34997-2395-4ed2-a3da-2582e96def86	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ZZ		bc092ff0-02e4-11dc-991f-b8a03c50a862									1967-11-27T00:00:00Z	27	11	1967	5219628	5219628	PRESERVED_SPECIMEN	USNM	Mammals	395132	NZP 23454			CC0_1_0		Collector Unknown			2018-12-08T22:04:47.093Z		
